clf,dataset_name,dataset_type,auc,distances
RSIF,BZR,graph,0.7125,BagO_NetS_Nume
RSIF,BZR,graph,0.6417,BagO_NetS_Nume
RSIF,BZR,graph,0.8104,BagO_NetS_Nume
RSIF,BZR,graph,0.775,BagO_NetS_Nume
RSIF,BZR,graph,0.5479,BagO_NetS_Nume
RSIF,BZR,graph,0.625,BagO_NetS_Nume
RSIF,BZR,graph,0.5062,BagO_NetS
RSIF,BZR,graph,0.4521,BagO_NetS
RSIF,BZR,graph,0.3396,BagO_NetS
RSIF,BZR,graph,0.5417,BagO_NetS
RSIF,BZR,graph,0.6646,BagO_NetS
RSIF,BZR,graph,0.5125,BagO_NetS
RSIF,BZR,graph,0.6708,BagO_NetS
RSIF,BZR,graph,0.4417,BagO_NetS
RSIF,BZR,graph,0.6375,BagO_NetS
RSIF,BZR,graph,0.5083,BagO_NetS
RSIF,BZR,graph,0.725,BagO_Degr_NetL
RSIF,BZR,graph,0.7552,BagO_Degr_NetL
RSIF,BZR,graph,0.7115,BagO_Degr_NetL
RSIF,BZR,graph,0.8938,BagO_Degr_NetL
RSIF,BZR,graph,0.7417,BagO_Degr_NetL
RSIF,BZR,graph,0.8667,BagO_Degr_NetL
RSIF,BZR,graph,0.8438,BagO_Degr_NetL
RSIF,BZR,graph,0.8365,BagO_Degr_NetL
RSIF,BZR,graph,0.7979,BagO_Degr_NetL
RSIF,BZR,graph,0.6698,BagO_Degr_NetL
RSIF,BZR,graph,0.7104,BagO_Degr_Nume
RSIF,BZR,graph,0.8375,BagO_Degr_Nume
RSIF,BZR,graph,0.7521,BagO_Degr_Nume
RSIF,BZR,graph,0.8312,BagO_Degr_Nume
RSIF,BZR,graph,0.6812,BagO_Degr_Nume
RSIF,BZR,graph,0.8958,BagO_Degr_Nume
RSIF,BZR,graph,0.8646,BagO_Degr_Nume
RSIF,BZR,graph,0.8646,BagO_Degr_Nume
RSIF,BZR,graph,0.8146,BagO_Degr_Nume
RSIF,BZR,graph,0.6979,BagO_Degr_Nume
RSIF,BZR,graph,0.8708,BagO_Degr
RSIF,BZR,graph,0.8156,BagO_Degr
RSIF,BZR,graph,0.6833,BagO_Degr
RSIF,BZR,graph,0.5812,BagO_Degr
RSIF,BZR,graph,0.6875,BagO_Degr
RSIF,BZR,graph,0.7833,BagO_Degr
RSIF,BZR,graph,0.8333,BagO_Degr
RSIF,BZR,graph,0.7406,BagO_Degr
RSIF,BZR,graph,0.8438,BagO_Degr
RSIF,BZR,graph,0.7927,BagO_Degr
RSIF,BZR,graph,0.5333,BagO_NetL_Nume
RSIF,BZR,graph,0.5021,BagO_NetL_Nume
RSIF,BZR,graph,0.6115,BagO_NetL_Nume
RSIF,BZR,graph,0.8812,BagO_NetL_Nume
RSIF,BZR,graph,0.6104,BagO_NetL_Nume
RSIF,BZR,graph,0.6885,BagO_NetL_Nume
RSIF,BZR,graph,0.799,BagO_NetL_Nume
RSIF,BZR,graph,0.6115,BagO_NetL_Nume
RSIF,BZR,graph,0.5083,BagO_NetL_Nume
RSIF,BZR,graph,0.525,BagO_NetL_Nume
RSIF,BZR,graph,0.4896,BagO_NetL
RSIF,BZR,graph,0.5417,BagO_NetL
RSIF,BZR,graph,0.5906,BagO_NetL
RSIF,BZR,graph,0.9062,BagO_NetL
RSIF,BZR,graph,0.5198,BagO_NetL
RSIF,BZR,graph,0.6521,BagO_NetL
RSIF,BZR,graph,0.75,BagO_NetL
RSIF,BZR,graph,0.6208,BagO_NetL
RSIF,BZR,graph,0.5125,BagO_NetL
RSIF,BZR,graph,0.476,BagO_NetL
RSIF,BZR,graph,0.5812,BagO_Nume
RSIF,BZR,graph,0.5615,BagO_Nume
RSIF,BZR,graph,0.6562,BagO_Nume
RSIF,BZR,graph,0.8812,BagO_Nume
RSIF,BZR,graph,0.5479,BagO_Nume
RSIF,BZR,graph,0.6615,BagO_Nume
RSIF,BZR,graph,0.7219,BagO_Nume
RSIF,BZR,graph,0.6708,BagO_Nume
RSIF,BZR,graph,0.5281,BagO_Nume
RSIF,BZR,graph,0.45,BagO_Nume
RSIF,BZR,graph,0.5979,BagO
RSIF,BZR,graph,0.6615,BagO
RSIF,BZR,graph,0.4031,BagO
RSIF,BZR,graph,0.5396,BagO
RSIF,BZR,graph,0.5094,BagO
RSIF,BZR,graph,0.7896,BagO
RSIF,BZR,graph,0.7531,BagO
RSIF,BZR,graph,0.8417,BagO
RSIF,BZR,graph,0.724,BagO
RSIF,BZR,graph,0.5844,BagO
RSIF,BZR,graph,0.8562,NetS_Degr_NetL
RSIF,BZR,graph,0.7313,NetS_Degr_NetL
RSIF,BZR,graph,0.7729,NetS_Degr_NetL
RSIF,BZR,graph,0.95,NetS_Degr_NetL
RSIF,BZR,graph,0.7979,NetS_Degr_NetL
RSIF,BZR,graph,0.8562,NetS_Degr_NetL
RSIF,BZR,graph,0.9271,NetS_Degr_NetL
RSIF,BZR,graph,0.8,NetS_Degr_NetL
RSIF,BZR,graph,0.8042,NetS_Degr_NetL
RSIF,BZR,graph,0.8042,NetS_Degr_NetL
RSIF,BZR,graph,0.8521,NetS_Degr_Nume
RSIF,BZR,graph,0.8,NetS_Degr_Nume
RSIF,BZR,graph,0.8083,NetS_Degr_Nume
RSIF,BZR,graph,0.9604,NetS_Degr_Nume
RSIF,BZR,graph,0.7375,NetS_Degr_Nume
RSIF,BZR,graph,0.8771,NetS_Degr_Nume
RSIF,BZR,graph,0.975,NetS_Degr_Nume
RSIF,BZR,graph,0.7938,NetS_Degr_Nume
RSIF,BZR,graph,0.7896,NetS_Degr_Nume
RSIF,BZR,graph,0.8208,NetS_Degr_Nume
RSIF,BZR,graph,0.7562,NetS_Degr
RSIF,BZR,graph,0.7146,NetS_Degr
RSIF,BZR,graph,0.6521,NetS_Degr
RSIF,BZR,graph,0.4979,NetS_Degr
RSIF,BZR,graph,0.7,NetS_Degr
RSIF,BZR,graph,0.6354,NetS_Degr
RSIF,BZR,graph,0.75,NetS_Degr
RSIF,BZR,graph,0.8,NetS_Degr
RSIF,BZR,graph,0.7604,NetS_Degr
RSIF,BZR,graph,0.7938,NetS_Degr
RSIF,BZR,graph,0.6958,NetS_NetL_Nume
RSIF,BZR,graph,0.6417,NetS_NetL_Nume
RSIF,BZR,graph,0.7146,NetS_NetL_Nume
RSIF,BZR,graph,0.9188,NetS_NetL_Nume
RSIF,BZR,graph,0.7667,NetS_NetL_Nume
RSIF,BZR,graph,0.7792,NetS_NetL_Nume
RSIF,BZR,graph,0.9229,NetS_NetL_Nume
RSIF,BZR,graph,0.7646,NetS_NetL_Nume
RSIF,BZR,graph,0.6,NetS_NetL_Nume
RSIF,BZR,graph,0.55,NetS_NetL_Nume
RSIF,BZR,graph,0.6688,NetS_NetL
RSIF,BZR,graph,0.6542,NetS_NetL
RSIF,BZR,graph,0.7792,NetS_NetL
RSIF,BZR,graph,0.9167,NetS_NetL
RSIF,BZR,graph,0.7688,NetS_NetL
RSIF,BZR,graph,0.7542,NetS_NetL
RSIF,BZR,graph,0.8271,NetS_NetL
RSIF,BZR,graph,0.8062,NetS_NetL
RSIF,BZR,graph,0.6021,NetS_NetL
RSIF,BZR,graph,0.5917,NetS_NetL
RSIF,BZR,graph,0.7333,NetS_Nume
RSIF,BZR,graph,0.6729,NetS_Nume
RSIF,BZR,graph,0.7667,NetS_Nume
RSIF,BZR,graph,0.9146,NetS_Nume
RSIF,BZR,graph,0.7625,NetS_Nume
RSIF,BZR,graph,0.8667,NetS_Nume
RSIF,BZR,graph,0.8771,NetS_Nume
RSIF,BZR,graph,0.8292,NetS_Nume
RSIF,BZR,graph,0.6083,NetS_Nume
RSIF,BZR,graph,0.5458,NetS_Nume
RSIF,BZR,graph,0.6271,NetS
RSIF,BZR,graph,0.4354,NetS
RSIF,BZR,graph,0.375,NetS
RSIF,BZR,graph,0.2833,NetS
RSIF,BZR,graph,0.6562,NetS
RSIF,BZR,graph,0.5271,NetS
RSIF,BZR,graph,0.4333,NetS
RSIF,BZR,graph,0.4979,NetS
RSIF,BZR,graph,0.4771,NetS
RSIF,BZR,graph,0.6312,NetS
RSIF,BZR,graph,0.85,Degr_NetL_Nume
RSIF,BZR,graph,0.7854,Degr_NetL_Nume
RSIF,BZR,graph,0.7667,Degr_NetL_Nume
RSIF,BZR,graph,0.9562,Degr_NetL_Nume
RSIF,BZR,graph,0.7625,Degr_NetL_Nume
RSIF,BZR,graph,0.9062,Degr_NetL_Nume
RSIF,BZR,graph,0.8833,Degr_NetL_Nume
RSIF,BZR,graph,0.8542,Degr_NetL_Nume
RSIF,BZR,graph,0.7896,Degr_NetL_Nume
RSIF,BZR,graph,0.7646,Degr_NetL_Nume
RSIF,BZR,graph,0.8521,Degr_NetL
RSIF,BZR,graph,0.8083,Degr_NetL
RSIF,BZR,graph,0.7958,Degr_NetL
RSIF,BZR,graph,0.9521,Degr_NetL
RSIF,BZR,graph,0.7729,Degr_NetL
RSIF,BZR,graph,0.9208,Degr_NetL
RSIF,BZR,graph,0.8458,Degr_NetL
RSIF,BZR,graph,0.826,Degr_NetL
RSIF,BZR,graph,0.8229,Degr_NetL
RSIF,BZR,graph,0.8208,Degr_NetL
RSIF,BZR,graph,0.8771,Degr_Nume
RSIF,BZR,graph,0.8,Degr_Nume
RSIF,BZR,graph,0.8542,Degr_Nume
RSIF,BZR,graph,0.9625,Degr_Nume
RSIF,BZR,graph,0.8229,Degr_Nume
RSIF,BZR,graph,0.9,Degr_Nume
RSIF,BZR,graph,0.9417,Degr_Nume
RSIF,BZR,graph,0.8688,Degr_Nume
RSIF,BZR,graph,0.8208,Degr_Nume
RSIF,BZR,graph,0.8479,Degr_Nume
RSIF,BZR,graph,0.8417,Degr
RSIF,BZR,graph,0.7427,Degr
RSIF,BZR,graph,0.7635,Degr
RSIF,BZR,graph,0.6646,Degr
RSIF,BZR,graph,0.8438,Degr
RSIF,BZR,graph,0.7521,Degr
RSIF,BZR,graph,0.8625,Degr
RSIF,BZR,graph,0.8906,Degr
RSIF,BZR,graph,0.7938,Degr
RSIF,BZR,graph,0.8573,Degr
RSIF,BZR,graph,0.5729,NetL_Nume
RSIF,BZR,graph,0.5188,NetL_Nume
RSIF,BZR,graph,0.6917,NetL_Nume
RSIF,BZR,graph,0.8979,NetL_Nume
RSIF,BZR,graph,0.6583,NetL_Nume
RSIF,BZR,graph,0.6854,NetL_Nume
RSIF,BZR,graph,0.8323,NetL_Nume
RSIF,BZR,graph,0.7354,NetL_Nume
RSIF,BZR,graph,0.5771,NetL_Nume
RSIF,BZR,graph,0.4833,NetL_Nume
RSIF,BZR,graph,0.6333,NetL
RSIF,BZR,graph,0.5729,NetL
RSIF,BZR,graph,0.7365,NetL
RSIF,BZR,graph,0.9208,NetL
RSIF,BZR,graph,0.7042,NetL
RSIF,BZR,graph,0.7073,NetL
RSIF,BZR,graph,0.8281,NetL
RSIF,BZR,graph,0.6427,NetL
RSIF,BZR,graph,0.4896,NetL
RSIF,BZR,graph,0.5271,NetL
RSIF,BZR,graph,0.5542,Nume
RSIF,BZR,graph,0.5125,Nume
RSIF,BZR,graph,0.675,Nume
RSIF,BZR,graph,0.9125,Nume
RSIF,BZR,graph,0.65,Nume
RSIF,BZR,graph,0.6583,Nume
RSIF,BZR,graph,0.7802,Nume
RSIF,BZR,graph,0.7229,Nume
RSIF,BZR,graph,0.5667,Nume
RSIF,BZR,graph,0.5021,Nume
RSIF,DHFR,graph,0.4368,Ipse_Port_BagO
RSIF,DHFR,graph,0.4193,Ipse_Port_BagO
RSIF,DHFR,graph,0.4275,Ipse_Port_BagO
RSIF,DHFR,graph,0.4687,Ipse_Port_BagO
RSIF,DHFR,graph,0.2672,Ipse_Port_BagO
RSIF,DHFR,graph,0.3905,Ipse_Port_BagO
RSIF,DHFR,graph,0.4203,Ipse_Port_BagO
RSIF,DHFR,graph,0.4378,Ipse_Port_BagO
RSIF,DHFR,graph,0.5046,Ipse_Port_BagO
RSIF,DHFR,graph,0.3844,Ipse_Port_BagO
RSIF,DHFR,graph,0.5098,Ipse_Port_NetS
RSIF,DHFR,graph,0.2055,Ipse_Port_NetS
RSIF,DHFR,graph,0.4193,Ipse_Port_NetS
RSIF,DHFR,graph,0.5293,Ipse_Port_NetS
RSIF,DHFR,graph,0.2467,Ipse_Port_NetS
RSIF,DHFR,graph,0.4738,Ipse_Port_NetS
RSIF,DHFR,graph,0.4758,Ipse_Port_NetS
RSIF,DHFR,graph,0.4183,Ipse_Port_NetS
RSIF,DHFR,graph,0.4594,Ipse_Port_NetS
RSIF,DHFR,graph,0.4409,Ipse_Port_NetS
RSIF,DHFR,graph,0.5653,Ipse_Port_Degr
RSIF,DHFR,graph,0.2528,Ipse_Port_Degr
RSIF,DHFR,graph,0.5221,Ipse_Port_Degr
RSIF,DHFR,graph,0.5683,Ipse_Port_Degr
RSIF,DHFR,graph,0.1829,Ipse_Port_Degr
RSIF,DHFR,graph,0.4399,Ipse_Port_Degr
RSIF,DHFR,graph,0.446,Ipse_Port_Degr
RSIF,DHFR,graph,0.443,Ipse_Port_Degr
RSIF,DHFR,graph,0.4419,Ipse_Port_Degr
RSIF,DHFR,graph,0.4471,Ipse_Port_Degr
RSIF,DHFR,graph,0.6177,Ipse_Port_NetL
RSIF,DHFR,graph,0.2816,Ipse_Port_NetL
RSIF,DHFR,graph,0.5735,Ipse_Port_NetL
RSIF,DHFR,graph,0.5848,Ipse_Port_NetL
RSIF,DHFR,graph,0.3227,Ipse_Port_NetL
RSIF,DHFR,graph,0.5128,Ipse_Port_NetL
RSIF,DHFR,graph,0.4769,Ipse_Port_NetL
RSIF,DHFR,graph,0.3947,Ipse_Port_NetL
RSIF,DHFR,graph,0.5283,Ipse_Port_NetL
RSIF,DHFR,graph,0.5632,Ipse_Port_NetL
RSIF,DHFR,graph,0.6218,Ipse_Port_Nume
RSIF,DHFR,graph,0.3515,Ipse_Port_Nume
RSIF,DHFR,graph,0.5344,Ipse_Port_Nume
RSIF,DHFR,graph,0.556,Ipse_Port_Nume
RSIF,DHFR,graph,0.298,Ipse_Port_Nume
RSIF,DHFR,graph,0.4738,Ipse_Port_Nume
RSIF,DHFR,graph,0.5128,Ipse_Port_Nume
RSIF,DHFR,graph,0.3895,Ipse_Port_Nume
RSIF,DHFR,graph,0.4584,Ipse_Port_Nume
RSIF,DHFR,graph,0.5519,Ipse_Port_Nume
RSIF,DHFR,graph,0.5858,Ipse_Port
RSIF,DHFR,graph,0.2446,Ipse_Port
RSIF,DHFR,graph,0.5046,Ipse_Port
RSIF,DHFR,graph,0.5951,Ipse_Port
RSIF,DHFR,graph,0.3237,Ipse_Port
RSIF,DHFR,graph,0.4152,Ipse_Port
RSIF,DHFR,graph,0.4707,Ipse_Port
RSIF,DHFR,graph,0.4625,Ipse_Port
RSIF,DHFR,graph,0.4275,Ipse_Port
RSIF,DHFR,graph,0.5385,Ipse_Port
RSIF,DHFR,graph,0.3977,Ipse_BagO_NetS
RSIF,DHFR,graph,0.2271,Ipse_BagO_NetS
RSIF,DHFR,graph,0.3854,Ipse_BagO_NetS
RSIF,DHFR,graph,0.2631,Ipse_BagO_NetS
RSIF,DHFR,graph,0.2775,Ipse_BagO_NetS
RSIF,DHFR,graph,0.4789,Ipse_BagO_NetS
RSIF,DHFR,graph,0.2806,Ipse_BagO_NetS
RSIF,DHFR,graph,0.3977,Ipse_BagO_NetS
RSIF,DHFR,graph,0.3258,Ipse_BagO_NetS
RSIF,DHFR,graph,0.2055,Ipse_BagO_NetS
RSIF,DHFR,graph,0.482,Ipse_BagO_Degr
RSIF,DHFR,graph,0.3248,Ipse_BagO_Degr
RSIF,DHFR,graph,0.3001,Ipse_BagO_Degr
RSIF,DHFR,graph,0.2867,Ipse_BagO_Degr
RSIF,DHFR,graph,0.2169,Ipse_BagO_Degr
RSIF,DHFR,graph,0.37,Ipse_BagO_Degr
RSIF,DHFR,graph,0.2785,Ipse_BagO_Degr
RSIF,DHFR,graph,0.4378,Ipse_BagO_Degr
RSIF,DHFR,graph,0.3535,Ipse_BagO_Degr
RSIF,DHFR,graph,0.2682,Ipse_BagO_Degr
RSIF,DHFR,graph,0.554,Ipse_BagO_NetL
RSIF,DHFR,graph,0.4368,Ipse_BagO_NetL
RSIF,DHFR,graph,0.4502,Ipse_BagO_NetL
RSIF,DHFR,graph,0.446,Ipse_BagO_NetL
RSIF,DHFR,graph,0.223,Ipse_BagO_NetL
RSIF,DHFR,graph,0.4625,Ipse_BagO_NetL
RSIF,DHFR,graph,0.4579,Ipse_BagO_NetL
RSIF,DHFR,graph,0.4532,Ipse_BagO_NetL
RSIF,DHFR,graph,0.5612,Ipse_BagO_NetL
RSIF,DHFR,graph,0.3977,Ipse_BagO_NetL
RSIF,DHFR,graph,0.519,Ipse_BagO_Nume
RSIF,DHFR,graph,0.4604,Ipse_BagO_Nume
RSIF,DHFR,graph,0.4656,Ipse_BagO_Nume
RSIF,DHFR,graph,0.4712,Ipse_BagO_Nume
RSIF,DHFR,graph,0.2343,Ipse_BagO_Nume
RSIF,DHFR,graph,0.333,Ipse_BagO_Nume
RSIF,DHFR,graph,0.4584,Ipse_BagO_Nume
RSIF,DHFR,graph,0.4923,Ipse_BagO_Nume
RSIF,DHFR,graph,0.5262,Ipse_BagO_Nume
RSIF,DHFR,graph,0.5262,Ipse_BagO_Nume
RSIF,DHFR,graph,0.4656,Ipse_BagO
RSIF,DHFR,graph,0.4584,Ipse_BagO
RSIF,DHFR,graph,0.3941,Ipse_BagO
RSIF,DHFR,graph,0.3834,Ipse_BagO
RSIF,DHFR,graph,0.2451,Ipse_BagO
RSIF,DHFR,graph,0.3864,Ipse_BagO
RSIF,DHFR,graph,0.4563,Ipse_BagO
RSIF,DHFR,graph,0.3864,Ipse_BagO
RSIF,DHFR,graph,0.5098,Ipse_BagO
RSIF,DHFR,graph,0.3792,Ipse_BagO
RSIF,DHFR,graph,0.4111,Ipse_NetS_Degr
RSIF,DHFR,graph,0.2292,Ipse_NetS_Degr
RSIF,DHFR,graph,0.2991,Ipse_NetS_Degr
RSIF,DHFR,graph,0.4049,Ipse_NetS_Degr
RSIF,DHFR,graph,0.1829,Ipse_NetS_Degr
RSIF,DHFR,graph,0.4502,Ipse_NetS_Degr
RSIF,DHFR,graph,0.298,Ipse_NetS_Degr
RSIF,DHFR,graph,0.3936,Ipse_NetS_Degr
RSIF,DHFR,graph,0.3392,Ipse_NetS_Degr
RSIF,DHFR,graph,0.2898,Ipse_NetS_Degr
RSIF,DHFR,graph,0.5694,Ipse_NetS_NetL
RSIF,DHFR,graph,0.3052,Ipse_NetS_NetL
RSIF,DHFR,graph,0.334,Ipse_NetS_NetL
RSIF,DHFR,graph,0.5139,Ipse_NetS_NetL
RSIF,DHFR,graph,0.2302,Ipse_NetS_NetL
RSIF,DHFR,graph,0.3905,Ipse_NetS_NetL
RSIF,DHFR,graph,0.4543,Ipse_NetS_NetL
RSIF,DHFR,graph,0.3649,Ipse_NetS_NetL
RSIF,DHFR,graph,0.4522,Ipse_NetS_NetL
RSIF,DHFR,graph,0.4964,Ipse_NetS_NetL
RSIF,DHFR,graph,0.5416,Ipse_NetS_Nume
RSIF,DHFR,graph,0.224,Ipse_NetS_Nume
RSIF,DHFR,graph,0.446,Ipse_NetS_Nume
RSIF,DHFR,graph,0.48,Ipse_NetS_Nume
RSIF,DHFR,graph,0.2014,Ipse_NetS_Nume
RSIF,DHFR,graph,0.3577,Ipse_NetS_Nume
RSIF,DHFR,graph,0.443,Ipse_NetS_Nume
RSIF,DHFR,graph,0.3864,Ipse_NetS_Nume
RSIF,DHFR,graph,0.4419,Ipse_NetS_Nume
RSIF,DHFR,graph,0.4707,Ipse_NetS_Nume
RSIF,DHFR,graph,0.3741,Ipse_NetS
RSIF,DHFR,graph,0.1829,Ipse_NetS
RSIF,DHFR,graph,0.3649,Ipse_NetS
RSIF,DHFR,graph,0.2898,Ipse_NetS
RSIF,DHFR,graph,0.2497,Ipse_NetS
RSIF,DHFR,graph,0.4851,Ipse_NetS
RSIF,DHFR,graph,0.2621,Ipse_NetS
RSIF,DHFR,graph,0.4779,Ipse_NetS
RSIF,DHFR,graph,0.3073,Ipse_NetS
RSIF,DHFR,graph,0.295,Ipse_NetS
RSIF,DHFR,graph,0.5509,Ipse_Degr_NetL
RSIF,DHFR,graph,0.3135,Ipse_Degr_NetL
RSIF,DHFR,graph,0.3638,Ipse_Degr_NetL
RSIF,DHFR,graph,0.5057,Ipse_Degr_NetL
RSIF,DHFR,graph,0.1891,Ipse_Degr_NetL
RSIF,DHFR,graph,0.2939,Ipse_Degr_NetL
RSIF,DHFR,graph,0.4255,Ipse_Degr_NetL
RSIF,DHFR,graph,0.3402,Ipse_Degr_NetL
RSIF,DHFR,graph,0.4748,Ipse_Degr_NetL
RSIF,DHFR,graph,0.4974,Ipse_Degr_NetL
RSIF,DHFR,graph,0.5057,Ipse_Degr_Nume
RSIF,DHFR,graph,0.2508,Ipse_Degr_Nume
RSIF,DHFR,graph,0.4029,Ipse_Degr_Nume
RSIF,DHFR,graph,0.4748,Ipse_Degr_Nume
RSIF,DHFR,graph,0.2076,Ipse_Degr_Nume
RSIF,DHFR,graph,0.3813,Ipse_Degr_Nume
RSIF,DHFR,graph,0.4173,Ipse_Degr_Nume
RSIF,DHFR,graph,0.2785,Ipse_Degr_Nume
RSIF,DHFR,graph,0.4327,Ipse_Degr_Nume
RSIF,DHFR,graph,0.4923,Ipse_Degr_Nume
RSIF,DHFR,graph,0.5303,Ipse_Degr
RSIF,DHFR,graph,0.2693,Ipse_Degr
RSIF,DHFR,graph,0.3916,Ipse_Degr
RSIF,DHFR,graph,0.4635,Ipse_Degr
RSIF,DHFR,graph,0.1809,Ipse_Degr
RSIF,DHFR,graph,0.4594,Ipse_Degr
RSIF,DHFR,graph,0.369,Ipse_Degr
RSIF,DHFR,graph,0.3135,Ipse_Degr
RSIF,DHFR,graph,0.3607,Ipse_Degr
RSIF,DHFR,graph,0.4101,Ipse_Degr
RSIF,DHFR,graph,0.6136,Ipse_NetL_Nume
RSIF,DHFR,graph,0.3176,Ipse_NetL_Nume
RSIF,DHFR,graph,0.4121,Ipse_NetL_Nume
RSIF,DHFR,graph,0.5396,Ipse_NetL_Nume
RSIF,DHFR,graph,0.2199,Ipse_NetL_Nume
RSIF,DHFR,graph,0.3484,Ipse_NetL_Nume
RSIF,DHFR,graph,0.4121,Ipse_NetL_Nume
RSIF,DHFR,graph,0.3546,Ipse_NetL_Nume
RSIF,DHFR,graph,0.5591,Ipse_NetL_Nume
RSIF,DHFR,graph,0.5334,Ipse_NetL_Nume
RSIF,DHFR,graph,0.5807,Ipse_NetL
RSIF,DHFR,graph,0.3494,Ipse_NetL
RSIF,DHFR,graph,0.4409,Ipse_NetL
RSIF,DHFR,graph,0.5313,Ipse_NetL
RSIF,DHFR,graph,0.2713,Ipse_NetL
RSIF,DHFR,graph,0.3217,Ipse_NetL
RSIF,DHFR,graph,0.4635,Ipse_NetL
RSIF,DHFR,graph,0.3792,Ipse_NetL
RSIF,DHFR,graph,0.5437,Ipse_NetL
RSIF,DHFR,graph,0.5396,Ipse_NetL
RSIF,DHFR,graph,0.555,Ipse_Nume
RSIF,DHFR,graph,0.3063,Ipse_Nume
RSIF,DHFR,graph,0.3803,Ipse_Nume
RSIF,DHFR,graph,0.5334,Ipse_Nume
RSIF,DHFR,graph,0.1994,Ipse_Nume
RSIF,DHFR,graph,0.3464,Ipse_Nume
RSIF,DHFR,graph,0.4183,Ipse_Nume
RSIF,DHFR,graph,0.296,Ipse_Nume
RSIF,DHFR,graph,0.4522,Ipse_Nume
RSIF,DHFR,graph,0.5406,Ipse_Nume
RSIF,DHFR,graph,0.5581,Ipse
RSIF,DHFR,graph,0.3618,Ipse
RSIF,DHFR,graph,0.3577,Ipse
RSIF,DHFR,graph,0.4995,Ipse
RSIF,DHFR,graph,0.2169,Ipse
RSIF,DHFR,graph,0.3032,Ipse
RSIF,DHFR,graph,0.406,Ipse
RSIF,DHFR,graph,0.3535,Ipse
RSIF,DHFR,graph,0.4923,Ipse
RSIF,DHFR,graph,0.4296,Ipse
RSIF,DHFR,graph,0.4229,Port_BagO_NetS
RSIF,DHFR,graph,0.4532,Port_BagO_NetS
RSIF,DHFR,graph,0.4697,Port_BagO_NetS
RSIF,DHFR,graph,0.48,Port_BagO_NetS
RSIF,DHFR,graph,0.3309,Port_BagO_NetS
RSIF,DHFR,graph,0.4923,Port_BagO_NetS
RSIF,DHFR,graph,0.5658,Port_BagO_NetS
RSIF,DHFR,graph,0.3905,Port_BagO_NetS
RSIF,DHFR,graph,0.4409,Port_BagO_NetS
RSIF,DHFR,graph,0.4168,Port_BagO_NetS
RSIF,DHFR,graph,0.5401,Port_BagO_Degr
RSIF,DHFR,graph,0.2785,Port_BagO_Degr
RSIF,DHFR,graph,0.3885,Port_BagO_Degr
RSIF,DHFR,graph,0.5385,Port_BagO_Degr
RSIF,DHFR,graph,0.2873,Port_BagO_Degr
RSIF,DHFR,graph,0.4738,Port_BagO_Degr
RSIF,DHFR,graph,0.444,Port_BagO_Degr
RSIF,DHFR,graph,0.3947,Port_BagO_Degr
RSIF,DHFR,graph,0.4841,Port_BagO_Degr
RSIF,DHFR,graph,0.4044,Port_BagO_Degr
RSIF,DHFR,graph,0.6285,Port_BagO_NetL
RSIF,DHFR,graph,0.443,Port_BagO_NetL
RSIF,DHFR,graph,0.482,Port_BagO_NetL
RSIF,DHFR,graph,0.6053,Port_BagO_NetL
RSIF,DHFR,graph,0.3556,Port_BagO_NetL
RSIF,DHFR,graph,0.536,Port_BagO_NetL
RSIF,DHFR,graph,0.6089,Port_BagO_NetL
RSIF,DHFR,graph,0.4753,Port_BagO_NetL
RSIF,DHFR,graph,0.5838,Port_BagO_NetL
RSIF,DHFR,graph,0.631,Port_BagO_NetL
RSIF,DHFR,graph,0.612,Port_BagO_Nume
RSIF,DHFR,graph,0.4573,Port_BagO_Nume
RSIF,DHFR,graph,0.5385,Port_BagO_Nume
RSIF,DHFR,graph,0.6331,Port_BagO_Nume
RSIF,DHFR,graph,0.3623,Port_BagO_Nume
RSIF,DHFR,graph,0.5015,Port_BagO_Nume
RSIF,DHFR,graph,0.6233,Port_BagO_Nume
RSIF,DHFR,graph,0.538,Port_BagO_Nume
RSIF,DHFR,graph,0.5514,Port_BagO_Nume
RSIF,DHFR,graph,0.5997,Port_BagO_Nume
RSIF,DHFR,graph,0.5524,Port_BagO
RSIF,DHFR,graph,0.4394,Port_BagO
RSIF,DHFR,graph,0.5858,Port_BagO
RSIF,DHFR,graph,0.6485,Port_BagO
RSIF,DHFR,graph,0.3407,Port_BagO
RSIF,DHFR,graph,0.3957,Port_BagO
RSIF,DHFR,graph,0.5812,Port_BagO
RSIF,DHFR,graph,0.5349,Port_BagO
RSIF,DHFR,graph,0.5868,Port_BagO
RSIF,DHFR,graph,0.5863,Port_BagO
RSIF,DHFR,graph,0.4363,Port_NetS_Degr
RSIF,DHFR,graph,0.1917,Port_NetS_Degr
RSIF,DHFR,graph,0.4717,Port_NetS_Degr
RSIF,DHFR,graph,0.5262,Port_NetS_Degr
RSIF,DHFR,graph,0.2482,Port_NetS_Degr
RSIF,DHFR,graph,0.5293,Port_NetS_Degr
RSIF,DHFR,graph,0.3582,Port_NetS_Degr
RSIF,DHFR,graph,0.3869,Port_NetS_Degr
RSIF,DHFR,graph,0.2852,Port_NetS_Degr
RSIF,DHFR,graph,0.3407,Port_NetS_Degr
RSIF,DHFR,graph,0.5976,Port_NetS_NetL
RSIF,DHFR,graph,0.314,Port_NetS_NetL
RSIF,DHFR,graph,0.4851,Port_NetS_NetL
RSIF,DHFR,graph,0.5437,Port_NetS_NetL
